theta,HH,VV
0.538409389883109,-1.412175475434835e+01,-1.280718517162791e+01
0.543636665513042,-1.415800210274452e+01,-1.281637339481185e+01
0.548863941142976,-1.419477605135398e+01,-1.282576717247661e+01
0.554091216772909,-1.423208175411005e+01,-1.283536962756038e+01
0.559318492402842,-1.426992442172872e+01,-1.284518390290894e+01
0.564545768032775,-1.430830932222805e+01,-1.285521316110122e+01
0.569773043662708,-1.434724178146996e+01,-1.286546058427801e+01
0.575000319292641,-1.438672718372389e+01,-1.287592937397344e+01
0.580227594922574,-1.442677097225380e+01,-1.288662275094999e+01
0.585454870552507,-1.446737864992835e+01,-1.289754395503673e+01
0.590682146182440,-1.450855577985605e+01,-1.290869624497106e+01
0.595909421812373,-1.455030798604541e+01,-1.292008289824392e+01
0.601136697442307,-1.459264095409101e+01,-1.293170721094885e+01
0.606363973072240,-1.463556043188651e+01,-1.294357249763476e+01
0.611591248702173,-1.467907223036543e+01,-1.295568209116235e+01
0.616818524332106,-1.472318222427013e+01,-1.296803934256516e+01
0.622045799962039,-1.476789635295044e+01,-1.298064762091403e+01
0.627273075591972,-1.481322062119290e+01,-1.299351031318633e+01
0.632500351221905,-1.485916110008083e+01,-1.300663082413928e+01
0.637727626851838,-1.490572392788697e+01,-1.302001257618799e+01
0.642954902481771,-1.495291531099978e+01,-1.303365900928765e+01
0.648182178111704,-1.500074152488359e+01,-1.304757358082114e+01
0.653409453741638,-1.504920891507489e+01,-1.306175976549081e+01
0.658636729371571,-1.509832389821490e+01,-1.307622105521556e+01
0.663864005001504,-1.514809296312047e+01,-1.309096095903297e+01
0.669091280631437,-1.519852267189351e+01,-1.310598300300681e+01
0.674318556261370,-1.524961966107143e+01,-1.312129073013939e+01
0.679545831891303,-1.530139064281915e+01,-1.313688770029016e+01
0.684773107521236,-1.535384240616411e+01,-1.315277749009912e+01
0.690000383151169,-1.540698181827617e+01,-1.316896369291662e+01
0.695227658781102,-1.546081582579307e+01,-1.318544991873864e+01
0.700454934411035,-1.551535145619420e+01,-1.320223979414845e+01
0.705682210040968,-1.557059581922305e+01,-1.321933696226389e+01
0.710909485670902,-1.562655610836083e+01,-1.323674508269171e+01
0.716136761300835,-1.568323960235296e+01,-1.325446783148765e+01
0.721364036930768,-1.574065366678912e+01,-1.327250890112374e+01
0.726591312560701,-1.579880575574126e+01,-1.329087200046179e+01
0.731818588190634,-1.585770341345825e+01,-1.330956085473425e+01
0.737045863820567,-1.591735427612211e+01,-1.332857920553199e+01
0.742273139450500,-1.597776607366593e+01,-1.334793081079919e+01
0.747500415080433,-1.603894663165731e+01,-1.336761944483592e+01
0.752727690710366,-1.610090387324797e+01,-1.338764889830793e+01
0.757954966340299,-1.616364582119344e+01,-1.340802297826465e+01
0.763182241970233,-1.622718059994453e+01,-1.342874550816452e+01
0.768409517600166,-1.629151643781323e+01,-1.344982032790897e+01
0.773636793230099,-1.635666166921602e+01,-1.347125129388451e+01
0.778864068860032,-1.642262473699746e+01,-1.349304227901303e+01
0.784091344489965,-1.648941419483671e+01,-1.351519717281119e+01
0.789318620119898,-1.655703870974047e+01,-1.353771988145844e+01
0.794545895749831,-1.662550706462537e+01,-1.356061432787412e+01
0.799773171379764,-1.669482816099321e+01,-1.358388445180389e+01
0.805000447009697,-1.676501102170279e+01,-1.360753420991570e+01
0.810227722639630,-1.683606479384177e+01,-1.363156757590545e+01
0.815454998269564,-1.690799875170270e+01,-1.365598854061244e+01
0.820682273899497,-1.698082229986688e+01,-1.368080111214521e+01
0.825909549529430,-1.705454497640122e+01,-1.370600931601786e+01
0.831136825159363,-1.712917645617113e+01,-1.373161719529653e+01
0.836364100789296,-1.720472655427551e+01,-1.375762881075746e+01
0.841591376419229,-1.728120522960768e+01,-1.378404824105581e+01
0.846818652049162,-1.735862258854827e+01,-1.381087958290592e+01
0.852045927679095,-1.743698888879430e+01,-1.383812695127349e+01
0.857273203309028,-1.751631454333169e+01,-1.386579447957967e+01
